date,beef,coffee,soy,corn,sugar,EXBZUS
1999-12-01,-7.65808089887625,-27.445246260752796,6.801022537502405,4.297119622265555,-1.0780006012371945,-0.04728548724726611
2000-01-01,-4.082960898876237,-19.414603633425102,-1.203556014330161,-1.6254840699327389,-0.870321001237194,-0.03798548724726625
2000-02-01,-3.5973668988761602,-11.726569384978944,-2.734088568251366,-5.781670566202337,-0.8114809712371933,-0.042885487247266374
2000-03-01,-1.28256989887619,-10.158542310443309,10.562193945163585,0.5511453009617355,1.5201263687628082,0.01841451275273398
2000-04-01,3.7769941011238046,-2.511891180009002,12.87223467863123,2.852014838562525,1.5458234400671529,0.0494145127527339
2000-05-01,-9.790530671603463,-12.259287521906103,-34.269689323261446,-25.19987533017965,2.4794360756402885,-0.02668548724726616
2000-06-01,-6.07662398329191,-1.920330341217209,-39.05872601061384,-19.827196900357507,2.039626116295267,-0.0204854872472664
2000-07-01,-3.041994346081097,-16.42872954646849,-6.586317662062186,-1.5427789246492694,1.625838536961524,0.002114512752733777
2000-08-01,-7.179757404052154,-6.228698482286433,22.807331719992476,8.643118563241387,-1.2488687751501963,0.021814512752733828
2000-09-01,0.7668944106475379,2.6289749206875825,-10.852965221047612,9.214528468051071,1.2442918533082334,0.03281451275273373
2000-10-01,15.863222282941976,-7.601193691866584,13.128460309377317,11.224120136142773,-1.2663512557826202,0.058214512752733816
2000-11-01,-4.754971580694388,-11.98267551004858,14.380353633563004,12.938937930786466,0.331059598762808,0.006114512752734003
2000-12-01,-4.314708853421607,-3.232433049574013,-27.42516552785264,-7.144790527602169,0.38885417257231225,-0.01588548724726624
2001-01-01,0.8739120556691518,4.257508211295345,-12.717196048517621,-1.8377749769067577,-1.1074438750466982,0.04111451275273348
2001-02-01,12.144499101123827,2.469682580860706,3.0541619337454904,2.7144213692212986,-0.7262668512371935,0.080714512752734
2001-03-01,3.8227916011237966,2.7866881999084114,-2.0358219336432626,-1.3868706165822573,-0.8157891670266793,0.08911451275273397
2001-04-01,9.076544328396622,12.603473809638984,22.308247314337507,0.33512882045835113,2.667981873643221,0.09041451275273382
2001-05-01,11.918930183374641,-10.033487362203488,23.7754779300123,0.08161111186575454,0.04567031110043729,0.0774145127527337
2001-06-01,15.787066655236558,-8.38350841481045,51.18105784769682,23.930529292045748,0.10215974400092875,0.08551451275273392
2001-07-01,9.247400346183085,1.0101394543785602,-7.994297737033435,6.1930783251584955,-1.464734409208214,0.03031451275273378
2001-08-01,28.305646492428025,4.63709919825186,-3.270200542602481,4.194778993325571,-0.9015304932661721,0.1557145127527335
2001-09-01,-6.718733942354646,-3.7444180800088986,-26.5400821542965,-6.467366281956231,-1.2995856874690865,0.055314512752734135
2001-10-01,-20.689305355397778,-6.817120794633325,-31.5216888407125,-10.1051346549433,0.25533231832802095,-0.20148548724726645
2001-11-01,-30.401090065543627,-18.484760544680427,-41.19228520294581,-13.543722069868892,-1.2427211512371912,-0.193385487247266
2001-12-01,-0.8590519594803538,2.59933201667846,-3.0759860987313914,-1.9983483072786044,-0.3185840655229164,0.007614512752733837
2002-01-01,6.075766828395331,2.422311106947575,1.9408176780129338,-1.6211336917031645,-3.840208268530427,0.03551451275273365
2002-02-01,3.0746891011238233,4.662182547527408,1.7561185062612594,-11.91864856826001,-0.09534321965823622,-0.08798548724726585
2002-03-01,-17.72744021705887,-0.7615159948969676,-3.057564182808335,-11.086531593770076,-2.0767739421462803,-0.03108548724726634
2002-04-01,-5.185542885041457,-1.8988902926571711,33.74097423320609,18.582216830273552,1.6523862851264361,0.1438145127527335
2002-05-01,13.064594089682288,4.535958063469337,60.44075200872163,26.610774467017137,0.13762450330826503,0.23031451275273396
2002-06-01,27.150247083579842,4.905472663469311,106.3793994569387,37.66523068729268,2.5937859154294873,0.2182145127527335
2002-07-01,9.486296525366157,0.577791661888341,26.68015082455628,45.61337216368449,0.9482652548233936,0.15801451275273415
2002-08-01,9.971620010214792,32.27439152674822,45.86319664880591,37.9953270799021,3.0872439760355412,0.2378145127527338
2002-09-01,16.632691301123856,43.75680666264117,55.639990613628754,31.342036346399397,4.938357048762807,0.43301451275273406
2002-10-01,-40.19133309887627,-0.8337509771105545,-9.956462602263912,-28.675897413672715,-0.6501407722898165,-0.21298548724726651
2002-11-01,8.628529101123775,-22.400971161563433,-5.4158565097965266,-4.880211079635558,0.8056544698154227,0.02561451275273363
2002-12-01,-14.27812089887621,-8.385621488309198,-43.42312957853375,-26.966094802039464,-0.31768684647529355,-0.19808548724726593
2003-01-01,4.714954101123794,11.741978309121436,30.864752146671606,15.098370868479662,2.681736244000941,0.14921451275273356
2003-02-01,-14.209958398876182,-27.601197859615667,-32.47317752137445,-20.913138871634658,-3.1155665179038614,-0.14758548724726595
2003-03-01,-36.06713339887625,-14.59044181957222,-42.865619299201285,-38.60548526244659,-4.745972779808653,-0.35648548724726625
2003-04-01,-25.8288608988762,-8.304374600957345,-8.764230066476387,-11.681061099044598,-2.0857846845705232,-0.1660854872472659
2003-05-01,-11.046580898876215,-21.026549146412066,-27.745244682851364,-12.035583116749166,-2.4124102083800594,-0.07178548724726652
2003-06-01,4.488979101123789,2.887912906947605,-52.1161650944515,-30.24241489062439,0.6985418890225681,-0.014185487247266204
2003-07-01,37.293116601123785,8.231337540488056,3.157162353348724,17.274507403043344,0.5403545037411526,0.11321451275273375
2003-08-01,6.403291601123783,-0.34189575030845276,45.41226862884861,-2.7752543386482387,-2.058805160761004,-0.09368548724726633
2003-09-01,-4.596825898876176,-12.18842680846717,87.9189540544267,-5.869038379247286,-1.0681631338458786,-0.066385487247266
2003-10-01,38.11918410112378,-4.765905984356806,39.84475305682895,14.099863594301127,0.37780332026038366,0.04341451275273389
2003-11-01,-17.50609589887614,6.006170146078176,7.588021381131455,9.828044029720331,0.3005415217786691,0.001714512752733821
2003-12-01,-5.8909478988763055,13.426071652006868,24.61181900119857,1.3580762251463625,-1.5630983762998483,-0.08098548724726617
2004-01-01,-16.538943898876198,15.867477044496894,64.78810925359971,26.33254478271286,-0.18506519334245297,0.07211451275273362
2004-02-01,-12.293870898876179,0.9595354156431881,114.06494626614426,9.994663168587522,1.4379717105477177,-0.036285487247266435
2004-03-01,11.202469101123768,-9.512394217558153,3.176006222960723,11.941220907578838,0.856218406526775,-0.007585487247265821
2004-04-01,55.68700160112377,18.311877944496985,16.681459317423673,10.360551941589279,0.3842186844770943,0.18561451275273377
2004-05-01,6.727091601123817,14.757788171769818,-82.58915411574469,-17.997580850188342,2.7582881844770775,0.018214512752734002
2004-06-01,-2.843800898876225,-31.766111464593877,-127.09489309893297,-70.97239258057488,1.0850676487628448,-0.09968548724726611
2004-07-01,11.941084101123835,-9.098979282775872,-208.19096888882655,-7.721526255931394,-1.3704355460424118,-0.04538548724726654
2004-08-01,-13.75792089887625,9.428012444497114,-86.33918034842645,-32.59145795164625,1.2181902721394167,-0.11918548724726641
2004-09-01,-31.9413208988762,-5.2018902741176305,-50.7320172301263,-18.839822177003327,0.27277069638185836,-0.048185487247266234
2004-10-01,-13.837558398876212,19.63395020856632,-11.275807186576571,-7.741655872408444,-1.617760913141943,-0.07308548724726593
2004-11-01,-15.899533398876201,29.500708023547674,-12.19030713827624,-4.485718069965287,-0.4903211226657831,-0.08148548724726634
2004-12-01,-10.164670898876267,2.530141248563922,-18.417764250532628,-3.9731429579600217,-0.09453677980859965,-0.03428548724726621
2005-01-01,-8.147808398876123,23.321662402288467,-18.565237058894922,-15.92771222405429,0.0076369119207164715,-0.10118548724726573
2005-02-01,16.879841601123758,48.634112504775004,112.36699900821759,22.89488246445734,-0.35496511439510314,0.10021451275273385
2005-03-01,-23.26634589887624,-33.32829875971987,-47.19621627249546,-24.83120134610249,-2.319703851237204,-0.13888548724726668
2005-04-01,-9.292415898876186,-20.674350707019272,-21.53747136752645,-17.042456980404722,-1.2744626369514727,-0.12938548724726617
2005-05-01,-10.665065898876207,-24.974567191866157,36.42439849462767,-1.1296417294862806,0.7031813890225536,-0.0493854872472661
2005-06-01,-2.991835898876218,-34.288666191867435,-20.150771764580327,12.031871295935048,0.7234826942173491,-0.053385487247266106
2005-07-01,-10.296065898876236,-7.3681586147911275,-61.953842199622386,-18.73192514970708,0.35522188789322584,-0.01808548724726622
2005-08-01,-10.249075898876185,-29.4110079507592,-62.9443211051053,-14.330365325911458,1.283376719156216,-0.07478548724726597
2005-09-01,-16.549615898876198,6.2554495224198945,-16.152458608351537,3.39593015075107,1.1505886963817424,-0.05008548724726625
2005-10-01,-6.333920898876215,-0.9178998606980144,-15.090562616376417,-19.34660694989026,-0.27561200837995514,-0.05148548724726654
2005-11-01,1.1983791011237486,1.1218280354044623,22.149826472323696,19.300022836955037,5.448928591620053,0.06121451275273371
2005-12-01,-8.919070898876214,37.63125653540624,-14.323440989238918,-3.9013215562270034,4.711849705905561,-0.023085487247266112
2006-01-01,-12.849145898876202,-26.63512405095662,-27.80567919422856,-4.833162333944529,2.0695772382365547,-0.11668548724726602
2006-02-01,-9.830050898876152,-14.73347496913874,-10.304069644111053,-7.595240128541349,-2.4068961407109057,-0.014685487247266149
2006-03-01,-4.345008398876217,-1.5125271691399576,-18.84937693706837,1.0109199339576378,0.17653791192073243,-0.0334854872472663
2006-04-01,1.5028466011237924,-9.86054301696609,21.547552513605467,7.686110902698374,-0.7044943871225193,0.03281451275273417
2006-05-01,4.138014101123758,-8.12307198040449,9.901788564151445,3.8364492205479053,-1.5906283966916703,0.0708145127527331
2006-06-01,-2.3363183988762444,-4.522059748142766,-17.054090683681068,0.8916412720188305,-0.8007834330553436,-0.06978548724726608
2006-07-01,-1.4284208988761407,8.771302318956003,-41.5514915846619,-4.370076864189144,-6.936200538193727,-0.04178548724726605
2006-08-01,-1.8064583988762308,-4.9925152524719465,-12.750373139577107,9.583711290828603,-1.4916046142806643,0.003814512752733812
2006-09-01,-4.809620898876233,-2.9706260403518456,29.97822532133381,41.84132460654348,-2.2094137285099436,-0.03088548724726614
2006-10-01,5.400654101123791,23.872428808134003,52.91857726586113,45.77241527573847,0.38093437603555813,0.0009145127527339092
2006-11-01,-4.082800898876201,9.840490474800276,-8.898494958191463,-11.259749499795646,-0.38010695123719174,-0.01668548724726593
2006-12-01,-8.397865898876177,-11.385193672763592,18.93091598016349,5.189954771832049,-2.0232661512371948,-0.018785487247266808
2007-01-01,-10.060933398876244,-13.297910032182898,29.759134674119082,15.687903513376739,-1.3826767933424975,-0.05248548724726598
2007-02-01,-3.628238398876192,-13.291123900958382,-9.293669955010614,-19.977721338720016,-0.6979871000409439,-0.014385487247266404
2007-03-01,-11.469990898876233,-13.926529118272526,-34.908544334895055,-46.962417192320004,-2.382471960328136,-0.06688548724726617
2007-04-01,-10.482470898876187,-10.33203158166566,7.333663561795902,5.08920725443528,-1.6652122421462714,-0.055385487247265885
2007-05-01,-4.411195898876201,3.5082505529101127,17.905403178408847,-2.408931195956427,-0.34087711747097416,-0.060085487247266256
2007-06-01,-11.920245898876232,-11.560213711346307,-0.9293866627764373,-43.68411371533807,0.5106152201913652,-0.059885487247266056
2007-07-01,8.242254101123791,18.056387531452373,11.075482707846732,16.686655708245155,0.03378923882493012,0.0720145127527334
2007-08-01,-10.371370898876222,-0.3189329560950114,49.41174114687294,5.5911942932800685,-0.33231823453237297,-0.068485487247266
2007-09-01,-19.540158398876173,-4.302239882183528,-21.990963581352617,-12.106060907322899,-0.9732262940289722,-0.11238548724726627
2007-10-01,-3.548454398876231,-12.278850369730804,37.20791802575252,4.4569364996877425,-0.7035574294980549,-0.04058548724726618
2007-11-01,2.4204001011237892,12.615818015924617,62.44902272917341,16.808203988970035,0.952336196131256,0.00951451275273385
2007-12-01,-1.482370898876212,-1.082345490567974,56.930096680498764,41.281708470925935,1.7890693680610035,-0.022985487247266123
2008-01-01,2.9091791011237547,22.053669747527977,55.5238402631112,11.954402335500106,2.6671664820961603,-0.05078548724726595
2008-02-01,-41.46054589887615,-19.20986977628283,-37.053360201063924,16.62486494136334,-1.7326133512371875,-0.028785487247266595
2008-03-01,-10.414220898876238,-20.021795728663648,-38.48848644973941,13.440507876543222,-1.10004785123715,-0.0314854872472663
2008-04-01,28.0145291011238,-3.964781010048199,-8.460291647888312,-14.706977973456674,-3.1929567321896286,-0.03658548724726596
2008-05-01,0.5148041011237581,-1.3981332568008327,77.20633896977358,57.961279321416555,1.173861744000913,-0.049385487247266324
2008-06-01,-1.0655958988762109,-4.431830621003172,-18.231143087705846,-42.48831721567842,1.268753298113495,-0.03668548724726595
2008-07-01,4.033304101123832,-0.4270485982285095,-126.89082574699694,-48.20549180438451,0.8525691422692958,0.01391451275273381
2008-08-01,11.782744101123768,19.90983170856677,16.25910667064852,39.89341190740515,3.0050964106675444,0.18161451275273377
2008-09-01,16.475564101124547,8.940577436591468,-48.027166954768745,-25.342710210970836,0.030936334063049742,0.36911451275273355
2008-10-01,5.264204101123028,4.9127453069478975,2.8978987791202826,-28.832418476558303,1.1216215023097185,0.08061451275273379
2008-11-01,2.3747041011237684,5.550722072163865,10.932229370421283,4.923565703354257,0.049496490868026655,0.11621451275273387
2008-12-01,-6.116708398876142,8.137554416830767,72.56118811220188,16.60305101382818,0.9308152487628121,-0.09628548724726604
2009-01-01,-17.555258398876248,3.545042853587347,-54.44242834269653,-23.06197379954915,2.4549085750785977,0.0063145127527337586
2009-02-01,8.402816601123817,-5.394429419139271,-25.47282768064815,-1.0934999761157655,-1.1922429684621214,-0.01568548724726604
2009-03-01,-8.877433398876263,-2.4025378282298675,46.568437422910506,-12.062370800617316,-0.48482616508998433,-0.12218548724726652
2009-04-01,-9.988955898876213,11.542898942332215,43.48938316974977,-1.9517307230481151,2.1171029535247214,-0.14258548724726605
2009-05-01,-11.26396089887615,-20.265985053338,-7.5053064476494455,-23.87882742277884,0.2567837942173732,-0.11908548724726642
2009-06-01,-2.544370898876224,-23.308537476451363,-107.84670835918666,-60.653404341135285,1.735865557853792,-0.034585487247265956
2009-07-01,-13.867545898876216,1.7542476771335487,-20.260705574644362,-15.539211542309943,5.456106194217256,-0.09628548724726627
2009-08-01,-6.088608398876232,-8.534582776282662,-125.31193559665121,-9.361712749230833,2.360012791620015,-0.03538548724726609
2009-09-01,-19.358783398876227,-3.753518373684301,-23.62065925655304,14.122292832060339,-2.613269675912555,-0.0896854872472661
2009-10-01,3.4275541011238317,-8.052722178880401,17.969306986365382,3.0789514435824685,-1.1427029694190338,-0.019785487247266698
2009-11-01,3.4840541011237747,11.417075751667937,18.45635926032969,-10.956987447282359,4.07100135785376,0.015214512752733889
2009-12-01,13.1559416011238,3.874606267196043,-29.990329125328458,7.245517105951365,-4.782271891907165,0.022114512752734017
2010-01-01,19.560866601123763,5.820709938004029,-10.189527444468581,-2.6015224780718427,1.245429332973501,0.051514512752733665
2010-02-01,7.4535041011237695,0.6736579069473123,-17.29986256845166,-17.15934210091433,-8.293461925608021,-0.0652854872472659
2010-03-01,14.840704101123833,1.5900687093186434,-0.23319356595300178,-10.171746116712654,-2.9493049723551614,-0.0374854872472663
2010-04-01,-6.2602958988762225,14.668495816792927,-0.5344379486288062,17.172263651317337,-2.472516208380071,0.048614512752733985
2010-05-01,-27.949412565542048,27.627317526747674,-9.943850992324087,-23.027653345886222,1.7937846487628057,-0.018785487247266586
2010-06-01,-7.101790595846126,12.76300380813251,21.94628518359866,11.45377245148336,1.6721966487628066,-0.04408548724726624
2010-07-01,8.040765464759545,10.426972717224885,5.733243913648835,16.209641823924244,1.2189106487628578,-0.01878548724726614
2010-08-01,-9.254795898876182,8.181518444497442,-2.5026547884265256,42.076975068123545,6.013121553524648,-0.04968548724726585
2010-09-01,-4.459970898876236,-18.79319880658494,43.33542109589848,40.528800357232456,6.207865839238963,-0.04308548724726635
2010-10-01,4.530029101123773,31.654451695578132,63.23916581534877,8.577774449325261,-0.3155586845704548,0.02061451275273396
2010-11-01,22.250901323346454,20.627424555168886,26.764841276507354,14.11999547520469,2.0712592504944,-0.026385487247266193
2010-12-01,14.442919378901138,16.46945708707193,30.153231639539854,16.59273672915384,2.039796390389654,-0.029785487247266484
2011-01-01,-7.687268398876199,36.62083090943253,-8.04467003945706,42.00356089652172,-1.1694818249214407,-0.01688548724726613
2011-02-01,1.9459184489501808,1.2278210286870035,-32.156668191452354,-10.242166405757985,-6.120568982816174,-0.017785487247266252
2011-03-01,-8.563450246702587,-10.601110981251225,-38.11956756034226,20.917004554756375,-5.292224451237196,-0.08288548724726619
2011-04-01,-11.508682262513275,-8.355586295763032,5.347974277446156,-9.751038483891534,-2.814243489332398,0.02151451275273386
2011-05-01,-17.32560044433069,-35.983294555502994,-17.951421372084837,-8.284702672492983,4.061629250494455,-0.036985487247266136
2011-06-01,-8.042278799308122,-19.445328049008708,-13.71874449029292,-24.96645075254571,6.321878785126373,-0.03168548724726605
2011-07-01,7.971117041082778,10.727639111916346,10.984461545129307,22.69375545807594,-0.15883811210669307,0.025314512752733442
2011-08-01,15.980751334324339,46.761615997857064,52.64106051284307,20.158492990990226,0.2842210524894,0.14381451275273394
2011-09-01,-2.2273853875122995,-44.37247801004838,-74.59957344752661,-34.41879139184982,-0.2510124940943541,0.012314512752733764
2011-10-01,21.94075722612348,-3.1726629191396114,-29.012593948226368,0.7180513491493343,-2.969270684570553,0.0073145127527338705
2011-11-01,13.090245010214858,-5.522830691867739,0.9696078019985634,-17.222749904159855,-0.9464946369513711,0.043914512752733836
2011-12-01,-11.800441353421775,-13.435056691866293,10.502385456348634,9.029863743566636,-0.39755623218958647,-0.06288548724726617
2012-01-01,-10.608136591516768,-40.854446992732164,-1.5774620700859714,-9.984524460600198,-2.8871880512371817,-0.07698548724726595
2012-02-01,12.70078570285483,-25.793143709182857,93.10716835275662,21.405294054990065,2.2951496669445888,0.06971451275273322
2012-03-01,3.840217737487933,-8.987766510049084,84.12059763324032,1.248996676346053,-1.2862077694189864,0.04811451275273404
2012-04-01,12.233567144602375,8.351513428688406,45.87483555329311,22.05976109132888,-1.6972182966918226,0.12001451275273367
2012-05-01,1.9723077243117473,-21.996680600298873,32.39752152566416,12.189851883743131,0.8078688608840281,0.058414512752734016
2012-06-01,-12.991276201906942,38.750909505102186,161.61468048737333,125.61912186296297,4.81179412495343,-0.027385487247266305
2012-07-01,2.2866264331408956,-34.27679905352636,20.789450222383266,-4.810417642211178,-4.702812407137863,-0.010485487247266168
2012-08-01,-9.039029594528984,5.96810942433882,-21.779015893010865,-26.38975677129463,-0.9512719645094947,-0.009785487247266023
2012-09-01,0.11252692721160429,-13.260249088704256,-104.547906064666,-0.4211594105072436,0.21556974029592624,-0.005985487247266441
2012-10-01,25.26101536594456,-23.65785750411908,-51.98716296561156,9.481309658573423,-1.6889105831212916,0.027714512752733622
2012-11-01,6.623666438787438,-15.422526893166207,4.200322010942045,-25.746748340195722,-0.2242386845704587,0.002514512752734177
2012-12-01,-13.14301297962254,-1.0366221862196312,-49.6350973838953,-28.87636449505692,-1.8823462083800209,-0.058185487247266465
2013-01-01,-16.005502746702064,-25.893949123487516,-14.144466374874128,-20.91715536683455,-2.509821967778585,-0.06398548724726583
2013-02-01,-5.761479113162579,0.10748455228872444,-0.006969613263208885,14.554866276791131,0.25470392244704243,0.002514512752733733
2013-03-01,0.015726179046112065,0.21510237306858926,-33.02751149102505,-57.1218762298962,-1.255454196691801,0.008114512752734004
2013-04-01,-20.863195305990587,-2.2680126958182427,62.55591651501982,38.98923169136492,-0.06636876032813177,0.02661451275273352
2013-05-01,9.968567144602218,-1.5253457060964593,107.7742390161111,41.53186288450752,1.152196503308339,0.12811451275273367
2013-06-01,15.897854101122903,8.85345351999149,11.843106880118057,-20.1531992849948,1.43423688512636,0.06961451275273367
2013-07-01,11.952527630536508,2.4738913417299955,-74.42594658087137,-81.02967269077692,1.6561920123992309,0.08021451275273428
2013-08-01,-18.052790856859815,-19.14439049056716,-31.936158339202393,-82.85841374915492,-0.6849744512371743,-0.08548548724726635
2013-09-01,-10.940415774653047,-20.153973521624494,-110.22179834572694,-30.93577291668896,1.0633880965889517,-0.08468548724726599
2013-10-01,28.200481119758535,-3.751217888084227,54.24386469372939,13.075741498712546,-0.6281535490633345,0.09891451275273377
2013-11-01,12.576032023200185,12.698263587355825,47.10316298341991,3.6824740171109624,-2.1277548345705384,0.04241451275273356
2013-12-01,7.762310029977641,18.774304499831374,-16.55517305975127,7.86025940527486,-1.5681574940944358,0.029914512752733824
2014-01-01,2.3914845359073524,94.69647149825244,40.61593810646809,21.177379587890755,2.4869962302164765,-0.015385487247266294
2014-02-01,4.155858863029096,82.3662165475281,26.236835613504127,16.293678309344955,1.207007781594882,-0.06288548724726617
2014-03-01,-35.91886429714458,-1.0964276312611219,2.4087181175734713,-23.202131516221016,-1.1383386369514028,-0.10138548724726615
2014-04-01,1.8612041011242582,-25.801681691867373,-15.160330154176563,-17.691906912769582,-0.39090339885621717,-0.021785487247266033
2014-05-01,14.145674880342938,-35.21286057714826,-36.79080612430107,-31.179260285981798,0.09297779162002229,0.007714512752733604
2014-06-01,54.0310969582672,-6.823903921209649,-155.77327213290187,-50.32201680140713,0.6601936011435754,-0.020585487247266165
2014-07-01,78.1943826725527,42.903223178169696,-53.581352938825944,-7.802114882293893,-1.6628389702847386,0.03551451275273365
2014-08-01,46.364568711514266,6.803866007268596,-125.3764430988266,-21.64998155302402,-1.7409211607610118,0.060614512752733773
2014-09-01,14.239660919305152,57.373542535405136,0.3850732750978523,16.11050797365931,1.4670400773341612,0.10281451275273401
2014-10-01,10.65675410112317,-19.637166719139145,94.6668041977681,53.30239609573562,-0.03410540386853711,0.09441451275273405
2014-11-01,-37.58381546409396,-25.84148898870393,26.86572939814289,13.260203054101055,-1.1372879804239986,0.08041451275273381
2014-12-01,-24.69524906093193,-13.59116241321027,-37.992229711909204,-14.319415713244894,-0.13560716941893958,-0.01608548724726644
2015-01-01,-23.08674817160272,2.0652099444961323,53.79190586738571,26.271904955313346,0.9857536750786053,0.17361451275273332
2015-02-01,58.53322001021604,-1.2671966009577886,96.67925510845498,55.355633998843075,-0.7533530593711362,0.3156145127527341
2015-03-01,-3.463152717059984,-8.312375600957978,-49.31369303242491,-26.516549827768245,-1.2732079313237463,-0.10808548724726608
2015-04-01,-46.501879989784015,-16.816255055502552,-15.659250197861184,-17.99450394303716,-0.6631558893324936,0.005314512752733869
2015-05-01,-4.933304989784574,10.480248580860973,22.99094228415902,7.982378395971239,-1.3416187785097975,0.04671451275273375
2015-06-01,50.068347974640574,-0.7067810278363709,92.64824229553301,58.153080724577876,0.4485544669446284,0.10831451275273407
2015-07-01,82.23841931851462,50.69727968955641,12.203711222088714,-10.513620734350297,-1.0388674421464117,0.27781451275273383
2015-08-01,41.76081773748763,16.51789780813408,37.49175772602348,73.44327641850714,9.636453648762988,0.37901451275273335
2015-09-01,-77.91016408069277,21.161823808135864,0.4352736394364456,13.47107729493598,7.217493466944518,-0.03678548724726616
2015-10-01,-47.81107706770763,-35.932962659402506,-66.31915999944886,-38.29706362100694,1.1790712305809237,-0.09818548724726606
2015-11-01,-24.859134097635206,14.242771888317634,41.25660173853271,4.983331735161187,0.8873782487629072,0.08621451275273362
2015-12-01,-6.40288627154564,10.817018940072217,50.58163413220154,14.192070915386807,0.4564167013940832,0.16601451275273416
2016-01-01,30.991844577313145,-6.568744157234278,-47.15004428265365,-22.863395047371228,-5.3879558038685715,-0.0999854872472663
2016-02-01,-30.585500350222674,-4.884066583736399,-65.59794864324499,-47.0539975774941,4.068614957853548,-0.27518548724726655
2016-03-01,-24.206639066577623,-35.655576683114305,46.248704323242464,-5.455954545983332,-3.8287926888994903,-0.14338548724726596
2016-04-01,1.9229528024204683,-2.3778913606994365,109.22601869067353,9.569940340598919,5.41197979162002,-0.031885487247266475
2016-05-01,-17.148982262512618,14.699984262681369,61.10183982236617,14.902814888047374,6.920658389022506,-0.12568548724726591
2016-06-01,-8.784786807966157,-5.62444337368413,-167.7427799109189,-88.13340014950859,-1.8744491057825456,-0.15408548724726634
2016-07-01,-22.89773502931007,-27.759991788706316,-97.06218035902316,-51.183202638663715,-0.5291026164544519,-0.0782854872472658
2016-08-01,-3.595688586622373,33.677266677700345,-35.860885324779474,-1.534505393653717,5.034344928265945,0.03581451275273384
2016-09-01,-22.184492652123254,-5.754434217842459,-21.699602943776426,0.31643594871155756,3.3239999344770297,-0.07658548724726666
2016-10-01,32.291214490734546,42.05676792501822,82.13543983617365,16.137943119793817,-3.5735983512373934,0.14271451275273384
2016-11-01,-30.60550498978546,-74.03576810095922,24.01059917802354,4.586114504261161,-6.691700351237095,0.008314512752733538
2016-12-01,-22.61464135342328,-6.995784737321742,-53.272375034298875,-4.493796590336672,2.1496743987628193,-0.17268548724726562
2017-01-01,6.371996828397187,-23.52923749186573,-33.53768537111887,-7.034126350624263,-2.353602732816185,-0.09318548724726616
